policy,network,seed,window_start,objective,loss_mean,avg_bandwidth,bandwidth_saving_vs_b3_pct,missed_pct,false_alarm_pct,precision,recall,f1,avg_aoi,max_aoi,fairness,packet_success_pct,constraint_violation_pct,switching_rate_pct,recovery_aoi
burst_adaptive,burst,101,1000,0.22182223890557207,0.15091132799466114,1.0860860860860861,63.797130463797124,3.2451923076923075,8.852213053263316,0.9317129629629629,0.9675480769230769,0.9492924528301886,1.8311644978311645,19,0.9959374870455582,83.87096774193549,3.2451923076923075,5.511022044088176,3.9080459770114944
max_aoi,burst,101,1000,0.1747489155822485,0.08606523189856483,2.0,33.333333333333336,1.5024038461538463,7.726931732933234,0.9408725602755453,0.9849759615384616,0.9624192601291838,0.5789122455789123,7,0.9379646938412999,84.98498498498499,1.5024038461538463,0.0,1.2275862068965517
max_risk,burst,101,1000,0.27157782782782713,0.1261574074074067,2.0,33.333333333333336,2.34375,10.502625656414104,0.9206798866855525,0.9765625,0.9477981918926801,4.361361361361362,117,0.99322705416416,84.98498498498499,2.34375,0.0,12.413793103448276
voi_b2,burst,101,1000,0.18019415248581871,0.09068964798131421,2.0,33.333333333333336,1.8028846153846154,6.976744186046512,0.9461493920092646,0.9819711538461539,0.9637275140076674,0.6336336336336337,8,0.9848119065416411,84.98498498498499,1.8028846153846154,0.0,1.5310344827586206
event_triggered,burst,101,1000,0.24132007007007,0.14286161161161154,2.0870870870870872,30.430430430430423,3.3653846153846154,7.426856714178545,0.9420035149384886,0.9663461538461539,0.9540195787600119,0.9983316649983317,8,0.9973062425111271,84.89208633093526,3.3653846153846154,16.132264529058116,1.0740740740740742
channel_aware,burst,101,1000,0.17608838004671348,0.05736465632298973,2.845845845845846,5.138471805138467,0.78125,6.901725431357839,0.9472174411933448,0.9921875,0.9691810977399472,0.32599265932599264,12,0.9999225561421577,86.00070348223707,0.78125,11.022044088176353,0.7722222222222223
rabs_h,burst,101,1000,0.20094114948281586,0.10486006840173479,2.083083083083083,30.563897230563907,2.1033653846153846,7.051762940735184,0.9454439930354034,0.9789663461538461,0.9619131975199292,0.8505171838505172,10,0.9952889629857926,84.86304661220566,2.1033653846153846,11.923847695390782,1.2518518518518518
rabs_l,burst,101,1000,0.19773460960960929,0.12742429929929897,1.1341341341341342,62.19552886219552,3.0048076923076925,6.601650412603151,0.9482961222091657,0.9699519230769231,0.9590017825311943,1.6629963296629964,10,0.9948833247693737,84.28949691085613,3.0048076923076925,17.635270541082164,3.6526315789473682
rabs_pd,burst,101,1000,0.184361444778111,0.10816024357690981,1.4744744744744744,50.850850850850854,2.4038461538461537,6.451612903225806,0.9497076023391813,0.9759615384615384,0.9626556016597511,1.1481481481481481,8,0.9930605233853771,84.79293957909029,2.4038461538461537,50.300601202404806,2.0089285714285716
oracle_b,burst,101,1000,0.13422526693360048,0.061212253920587475,1.2272272272272273,59.09242575909243,0.78125,6.751687921980495,0.9483055715106261,0.9921875,0.9697503671071953,1.5949282615949283,12,0.9975735565448932,84.50244698205546,0.78125,20.841683366733466,3.5544554455445545
fixed_b1,burst,103,1000,0.25557974641307996,0.1852894561227897,1.0,66.66666666666667,4.086538461538462,11.177794448612152,0.9146131805157593,0.9591346153846154,0.9363449691991786,2.0193526860193525,23,0.9959344360452062,86.18618618618619,4.086538461538462,0.0,5.695652173913044
fixed_b2,burst,103,1000,0.20545733233233182,0.11240928428428376,2.0,33.333333333333336,2.2235576923076925,8.552138034508626,0.9345203905801264,0.9777644230769231,0.9556534508076359,0.8698698698698699,9,0.9943373639824068,84.28428428428428,2.2235576923076925,0.0,2.143939393939394
fixed_b3,burst,103,1000,0.1752016599933268,0.05183829662996342,3.0,0.0,0.7211538461538461,6.451612903225806,0.950517836593786,0.9927884615384616,0.9711934156378601,0.22422422422422422,7,1.0,85.58558558558559,0.7211538461538461,0.0,0.0
aoi_adaptive,burst,103,1000,0.212997163830497,0.14174591257924574,1.2452452452452452,58.49182515849183,3.1850961538461537,8.102025506376593,0.93717277486911,0.9681490384615384,0.9524091043452557,1.4294294294294294,11,0.9917699429240864,85.69131832797427,3.1850961538461537,33.26653306613226,2.760869565217391
risk_adaptive,burst,103,1000,0.20526130296963604,0.10613217384050691,2.1631631631631634,27.894561227894556,2.1033653846153846,6.8267066766691675,0.9470930232558139,0.9789663461538461,0.9627659574468084,0.8401735068401736,12,0.9978956226258177,84.45164275798241,2.1033653846153846,7.414829659318637,1.2919708029197081
burst_adaptive,burst,103,1000,0.22334313480146822,0.1545243159826494,1.06006006006006,64.66466466466467,3.485576923076923,8.627156789197299,0.9331783846600813,0.9651442307692307,0.9488921713441654,1.7610944277610945,13,0.9923179222820071,86.30783758262511,3.485576923076923,4.509018036072145,3.8333333333333335
max_aoi,burst,103,1000,0.1819006506506504,0.09256131131131105,2.0,33.333333333333336,1.6826923076923077,7.726931732933234,0.9407705577918344,0.9831730769230769,0.9615045548045842,0.6226226226226226,9,0.9408894790654657,84.28428428428428,1.6826923076923077,0.0,1.2348484848484849
max_risk,burst,103,1000,0.27081039372705973,0.12599057390723992,2.0,33.333333333333336,2.4038461538461537,9.902475618904726,0.9248291571753986,0.9759615384615384,0.9497076023391812,4.321321321321322,117,0.99322705416416,84.28428428428428,2.4038461538461537,0.0,11.856060606060606
voi_b2,burst,103,1000,0.1852988405071734,0.09505860026693318,2.0,33.333333333333336,1.8028846153846154,7.426856714178545,0.9428736295441431,0.9819711538461539,0.9620253164556962,0.6826826826826827,9,0.984156380122625,84.28428428428428,1.8028846153846154,0.0,1.553030303030303
event_triggered,burst,103,1000,0.2531892308975642,0.1536797213880547,2.099099099099099,30.030030030030034,3.6658653846153846,7.501875468867217,0.9412800939518496,0.9633413461538461,0.9521829521829521,1.0363697030363697,10,0.9983163916841191,84.3586075345732,3.6658653846153846,18.03607214428858,1.5441176470588236
channel_aware,burst,103,1000,0.19134154988321664,0.07245266099432772,2.790790790790791,6.9736403069736355,1.1418269230769231,7.801950487621905,0.9405374499714122,0.9885817307692307,0.9639613243480809,0.4838171504838171,12,0.9999333630240941,85.1506456241033,1.1418269230769231,10.821643286573146,1.1024096385542168
rabs_h,burst,103,1000,0.21654529529529498,0.11883758758758729,2.095095095095095,30.163496830163496,2.5240384615384617,7.126781695423856,0.9446709376820035,0.9747596153846154,0.9594794439514936,0.9269269269269269,12,0.9945724369431191,84.32871476349737,2.5240384615384617,12.625250501002004,1.6074074074074074
rabs_l,burst,103,1000,0.21354250083416734,0.1436175759092424,1.125125125125125,62.49582916249583,3.545673076923077,6.601650412603151,0.9480212640283521,0.9645432692307693,0.9562109025915996,1.661327994661328,13,0.9948484862802165,85.40925266903915,3.545673076923077,16.432865731462925,3.4555555555555557
rabs_pd,burst,103,1000,0.18857857857857804,0.11211211211211157,1.4744744744744744,50.850850850850854,2.5841346153846154,6.5266316579144785,0.9490632318501171,0.9741586538461539,0.9614472123368921,1.1658324991658324,9,0.9931041585137278,84.72505091649694,2.5841346153846154,51.60320641282565,1.849056603773585
oracle_b,burst,103,1000,0.12883445945945968,0.055195820820821036,1.2332332332332332,58.89222555889223,0.6610576923076923,6.5266316579144785,0.95,0.9933894230769231,0.9712103407755581,1.6206206206206206,13,0.9934443397214368,85.55194805194805,0.6610576923076923,21.34268537074148,3.784313725490196
fixed_b1,burst,7,2000,0.19022168001334658,0.08862508341674998,1.0,66.66666666666667,1.740139211136891,5.577376276512176,0.9597733711048159,0.9825986078886311,0.9710518773287475,4.10643977310644,114,0.9866125315483375,81.38138138138139,1.740139211136891,0.0,13.905982905982906
fixed_b2,burst,7,2000,0.1834945362028697,0.05921025191858542,2.0,33.333333333333336,1.2180974477958237,4.163393558523174,0.9698177676537585,0.9878190255220418,0.978735632183908,2.9522856189522857,113,0.9859852902602435,82.53253253253253,1.2180974477958237,0.0,7.4393939393939394
fixed_b3,burst,7,2000,0.15174466132799463,0.02797589255922587,3.0,0.0,0.2900232018561485,4.006284367635507,0.9711864406779661,0.9970997679814385,0.9839725243274184,0.25125125125125125,8,1.0,84.08408408408408,0.2900232018561485,0.0,0.0
aoi_adaptive,burst,7,2000,0.1523298298298297,0.07451201201201188,1.3383383383383383,55.38872205538872,1.5661252900232019,4.713275726630008,0.9658508821855435,0.984338747099768,0.9750071818442976,1.6189522856189522,15,0.9824101782009536,82.04936424831713,1.5661252900232019,33.166332665330664,3.54
risk_adaptive,burst,7,2000,0.1606348014681349,0.05052969636302982,2.244244244244244,25.191858525191865,0.8700696055684455,4.163393558523174,0.9699205448354143,0.9912993039443155,0.9804934021801491,1.355689022355689,38,0.9957634287185887,83.18465655664585,0.8700696055684455,4.108216432865731,2.308219178082192
burst_adaptive,burst,7,2000,0.16470887554220887,0.08306222889556221,1.103103103103103,63.22989656322989,1.6241299303944317,5.734485467399843,0.9587337478801583,0.9837587006960556,0.9710850271972515,2.5015015015015014,63,0.9881638797347329,81.21597096188748,1.6241299303944317,6.913827655310621,6.089108910891089
max_aoi,burst,7,2000,0.1443956456456458,0.05446071071071085,2.0,33.333333333333336,1.0440835266821347,4.399057344854674,0.9682179341657208,0.9895591647331786,0.97877223178428,0.662328995662329,14,0.9413793835291787,82.53253253253253,1.0440835266821347,0.0,1.1515151515151516
max_risk,burst,7,2000,0.26652027027027014,0.08155030030030021,2.0,33.333333333333336,1.4501160092807424,4.241948153967007,0.9691956645750143,0.9854988399071926,0.9772792637331033,6.997997997997998,144,0.9908574134775338,82.53253253253253,1.4501160092807424,0.0,19.015151515151516
voi_b2,burst,7,2000,0.13758758758758766,0.04266766766766774,2.0,33.333333333333336,0.6960556844547564,4.08483896307934,0.9705215419501134,0.9930394431554525,0.9816513761467891,0.9946613279946613,39,0.9653896547671387,82.53253253253253,0.6960556844547564,0.0,2.287878787878788
event_triggered,burst,7,2000,0.1975978061394726,0.09572593426760073,2.141141141141141,28.62862862862863,2.320185614849188,4.556166535742341,0.9667049368541906,0.9767981438515081,0.9717253317945758,1.0817484150817485,13,0.9919053196865408,82.8424497428705,2.320185614849188,16.83366733466934,1.3777777777777778
channel_aware,burst,7,2000,0.1528059309309309,0.03398711211211208,2.7917917917917916,6.940273606940281,0.4060324825986079,4.08483896307934,0.9706048615036744,0.9959396751740139,0.983109075293444,0.47647647647647645,13,0.9998578338010293,84.33130154177124,0.4060324825986079,11.823647294589179,1.0960451977401129
rabs_h,burst,7,2000,0.16618785452118798,0.06172839506172854,2.204204204204204,26.526526526526535,1.2761020881670533,4.006284367635507,0.970907016543069,0.9872389791183295,0.9790048892723613,1.0860860860860861,23,0.9922925893682674,82.97002724795641,1.2761020881670533,9.919839679358718,1.7062937062937062
rabs_l,burst,7,2000,0.14893956456456459,0.0769675925925926,1.1081081081081081,63.06306306306306,1.740139211136891,4.08483896307934,0.9702176403207331,0.9825986078886311,0.9763688760806917,1.8431765098431765,16,0.9934287486168026,81.21047877145438,1.740139211136891,13.326653306613226,4.26605504587156
rabs_pd,burst,7,2000,0.14468656156156173,0.0673642392392394,1.4784784784784786,50.717384050717385,1.4501160092807424,4.163393558523174,0.9697488584474886,0.9854988399071926,0.977560414269275,1.2122122122122123,9,0.9965455981500998,81.31347325660121,1.4501160092807424,55.611222444889776,1.8035714285714286
oracle_b,burst,7,2000,0.10957478311644966,0.032913121454787996,1.1281281281281281,62.39572906239573,0.3480278422273782,4.08483896307934,0.9706214689265537,0.9965197215777262,0.9834001144819692,2.102435769102436,23,0.9896479314952685,80.92280390417037,0.3480278422273782,13.827655310621243,4.991525423728813
fixed_b1,burst,11,2000,0.1899710126793459,0.08073177344010665,1.0,66.66666666666667,1.5081206496519721,5.891594658287509,0.9576988155668359,0.9849187935034803,0.9711181012296254,4.615949282615949,129,0.9843238205139585,86.08608608608608,1.5081206496519721,0.0,13.685393258426966
fixed_b2,burst,11,2000,0.179168752085419,0.061676259592926476,2.0,33.333333333333336,1.334106728538283,4.08483896307934,0.9703365658870508,0.9866589327146171,0.9784296807592752,2.4994994994994997,103,0.9846851033474326,86.18618618618619,1.334106728538283,0.0,7.2518518518518515
fixed_b3,burst,11,2000,0.15111674174174172,0.028419044044044012,3.0,0.0,0.3480278422273782,3.927729772191673,0.9717194570135747,0.9965197215777262,0.9839633447880869,0.1798465131798465,5,1.0,86.48648648648648,0.3480278422273782,0.0,0.0
aoi_adaptive,burst,11,2000,0.155951159492826,0.08071091925258576,1.3013013013013013,56.62328995662329,1.6241299303944317,5.498821681068343,0.9603624009060022,0.9837587006960556,0.9719197707736389,1.5458792125458791,16,0.9769475072808602,85.76923076923077,1.6241299303944317,32.565130260521045,3.2333333333333334
risk_adaptive,burst,11,2000,0.158273898898899,0.04906468968968981,2.244244244244244,25.191858525191865,0.9280742459396751,4.006284367635507,0.9710062535531552,0.9907192575406032,0.98076370944588,1.2959626292959627,47,0.9954321405726756,86.26226583407671,0.9280742459396751,4.108216432865731,2.7222222222222223
burst_adaptive,burst,11,2000,0.159595011678345,0.07546087754421085,1.0760760760760761,64.1307974641308,1.3921113689095128,5.577376276512176,0.9599096555618295,0.9860788863109049,0.9728183118741058,2.7394060727394063,62,0.9859717917149787,84.83720930232558,1.3921113689095128,5.410821643286573,6.890243902439025
max_aoi,burst,11,2000,0.14330955955955968,0.054961211211211315,2.0,33.333333333333336,1.1020881670533642,4.241948153967007,0.969300739056282,0.9889791183294664,0.9790410565604365,0.5565565565565566,7,0.9355576710261924,86.18618618618619,1.1020881670533642,0.0,1.1925925925925926
max_risk,burst,11,2000,0.2449570403737073,0.07037245578912274,2.0,33.333333333333336,1.3921113689095128,4.241948153967007,0.9692132269099202,0.9860788863109049,0.9775733179988498,6.305638972305639,135,0.9908574134775338,86.18618618618619,1.3921113689095128,0.0,19.874074074074073
voi_b2,burst,11,2000,0.14756172839506196,0.054658825492159044,2.0,33.333333333333336,1.1020881670533642,4.08483896307934,0.9704040978941377,0.9889791183294664,0.9796035621947716,0.8601935268601936,36,0.9587525469841114,86.18618618618619,1.1020881670533642,0.0,2.6
event_triggered,burst,11,2000,0.18351976976976966,0.08474099099099089,2.1071071071071072,29.763096429763092,2.0301624129930396,4.163393558523174,0.9695752009184845,0.9796983758700696,0.9746105020196191,0.9662996329662996,7,0.9910459691987961,86.270783847981,2.0301624129930396,12.925851703406813,1.24822695035461
channel_aware,burst,11,2000,0.15829662996329666,0.03949783116449785,2.823823823823824,5.872539205872539,0.580046403712297,3.927729772191673,0.971655328798186,0.994199535962877,0.9827981651376146,0.38972305638972304,11,0.9996312010447964,86.28146047500886,0.580046403712297,11.022044088176353,0.9209039548022598
rabs_h,burst,11,2000,0.15832228061394743,0.05327723556890237,2.199199199199199,26.693360026693366,1.0440835266821347,4.006284367635507,0.970973249857712,0.9895591647331786,0.9801781097385809,1.138471805138472,38,0.9917252284376494,86.29949931725079,1.0440835266821347,9.919839679358718,1.5827814569536425
rabs_l,burst,11,2000,0.1483226976976977,0.07731168668668668,1.1041041041041042,63.19652986319653,1.740139211136891,4.32050274941084,0.9685534591194969,0.9825986078886311,0.9755254822919666,1.7897897897897899,15,0.9885849590909571,84.67815049864008,1.740139211136891,13.527054108216433,3.9894736842105263
rabs_pd,burst,11,2000,0.14268518518518528,0.06675425425425434,1.4734734734734736,50.884217550884216,1.4501160092807424,4.08483896307934,0.9703026841804683,0.9854988399071926,0.9778417266187049,1.1327994661327994,11,0.9969017969945498,85.9375,1.4501160092807424,55.210420841683366,1.9433962264150944
oracle_b,burst,11,2000,0.10810873373373375,0.03392454954954956,1.137137137137137,62.09542876209543,0.4060324825986079,3.927729772191673,0.9717034521788341,0.9959396751740139,0.9836723002005155,1.9132465799132465,20,0.991292271199356,85.03521126760563,0.4060324825986079,14.32865731462926,4.457446808510638
fixed_b1,burst,17,2000,0.18179596262929587,0.07805722389055715,1.0,66.66666666666667,1.2761020881670533,5.813040062843676,0.9583333333333334,0.9872389791183295,0.9725714285714286,4.2492492492492495,119,0.9833229384970544,85.78578578578579,1.2761020881670533,0.0,10.24468085106383
fixed_b2,burst,17,2000,0.17385072572572585,0.05435122622622637,2.0,33.333333333333336,1.1020881670533642,4.241948153967007,0.969300739056282,0.9889791183294664,0.9790410565604365,2.6332999666333,107,0.9844971449118171,86.98698698698699,1.1020881670533642,0.0,6.322834645669292
fixed_b3,burst,17,2000,0.14551676676676673,0.02280405405405403,3.0,0.0,0.1740139211136891,3.927729772191673,0.9717673630717109,0.9982598607888631,0.98483547925608,0.18084751418084752,9,1.0,87.35402068735402,0.1740139211136891,0.0,0.0
aoi_adaptive,burst,17,2000,0.1516837671004338,0.07650358692025361,1.2992992992992993,56.69002335669003,1.5661252900232019,5.106048703849175,0.9631101021566402,0.984338747099768,0.9736087205966725,1.547213880547214,15,0.9785188669930711,85.82434514637904,1.5661252900232019,32.06412825651302,3.3777777777777778
risk_adaptive,burst,17,2000,0.16309225892559237,0.05540957624290969,2.244244244244244,25.191858525191865,1.0440835266821347,4.32050274941084,0.9687677455990914,0.9895591647331786,0.9790530846484935,1.1941941941941943,38,0.9947466015978279,87.24353256021409,1.0440835266821347,4.108216432865731,2.1515151515151514
burst_adaptive,burst,17,2000,0.17933787954621283,0.08004358525191853,1.0690690690690692,64.36436436436436,1.5081206496519721,5.970149253731344,0.9571589627959414,0.9849187935034803,0.9708404802744427,3.7687687687687688,114,0.9873891093428625,86.23595505617978,1.5081206496519721,4.809619238476954,10.79746835443038
max_aoi,burst,17,2000,0.13491262095428777,0.0467394477811146,2.0,33.333333333333336,0.8120649651972158,4.634721131186175,0.966647823629169,0.9918793503480279,0.97910105926138,0.5448782115448783,8,0.9336055567249,86.98698698698699,0.8120649651972158,0.0,1.1574803149606299
max_risk,burst,17,2000,0.2418864698031371,0.06718176509843242,2.0,33.333333333333336,1.2180974477958237,4.634721131186175,0.9665153234960272,0.9878190255220418,0.9770510613884108,6.313646980313647,135,0.9908574134775338,86.98698698698699,1.2180974477958237,0.0,19.614173228346456
voi_b2,burst,17,2000,0.13463025525525538,0.04193255755755768,2.0,33.333333333333336,0.6960556844547564,4.241948153967007,0.9694224235560589,0.9930394431554525,0.9810888252148998,0.8465131798465132,36,0.9619921893638279,86.98698698698699,0.6960556844547564,0.0,2.0
event_triggered,burst,17,2000,0.19429262595929242,0.0946780113446778,2.115115115115115,29.49616282949616,2.3781902552204177,4.163393558523174,0.9694700460829493,0.9762180974477959,0.9728323699421966,1.0006673340006673,11,0.9927658865769107,87.26928537624231,2.3781902552204177,12.424849699398798,1.2459016393442623
channel_aware,burst,17,2000,0.1436663747080414,0.024342050383717034,2.873873873873874,4.204204204204205,0.1740139211136891,4.006284367635507,0.9712189616252822,0.9982598607888631,0.9845537757437072,0.2912912912912913,10,0.9996019851264679,87.84395680947405,0.1740139211136891,8.11623246492986,0.7516339869281046
rabs_h,burst,17,2000,0.16285556389723072,0.05950221054387736,2.2072072072072073,26.42642642642642,1.2180974477958237,4.163393558523174,0.9698177676537585,0.9878190255220418,0.978735632183908,1.0043376710043377,21,0.9911045662940973,87.21088435374149,1.2180974477958237,9.218436873747494,1.8916666666666666
rabs_l,burst,17,2000,0.14658846346346346,0.07649837337337337,1.0860860860860861,63.797130463797124,1.740139211136891,4.08483896307934,0.9702176403207331,0.9825986078886311,0.9763688760806917,1.776443109776443,13,0.988391764920226,86.45161290322581,1.740139211136891,12.82565130260521,4.380434782608695
rabs_pd,burst,17,2000,0.15437583416750075,0.07773919753086411,1.5015015015015014,49.949949949949946,1.7981438515081207,4.163393558523174,0.9696449026345934,0.9820185614849188,0.975792507204611,1.105105105105105,9,0.9945867956004785,86.93333333333334,1.7981438515081207,56.412825651302605,1.7422680412371134
oracle_b,burst,17,2000,0.09819965799132463,0.02393539372706036,1.137137137137137,62.09542876209543,0.0,4.32050274941084,0.9690837549184935,1.0,0.9842991721381673,1.9185852519185853,23,0.9878185255777283,86.17957746478874,0.0,14.629258517034069,4.555555555555555
fixed_b1,burst,23,2000,0.19564230897564222,0.08537704371037694,1.0,66.66666666666667,1.740139211136891,5.184603299293008,0.9625,0.9825986078886311,0.9724454649827784,4.684351017684351,131,0.9821210841897362,84.98498498498499,1.740139211136891,0.0,14.654761904761905
fixed_b2,burst,23,2000,0.1762862862862865,0.05593093093093116,2.0,33.333333333333336,1.160092807424594,4.08483896307934,0.9703872437357631,0.988399071925754,0.9793103448275862,2.690357023690357,109,0.9827869663671532,86.53653653653653,1.160092807424594,0.0,8.32283464566929
fixed_b3,burst,23,2000,0.15886344678011344,0.03615073406740074,3.0,0.0,0.580046403712297,4.006284367635507,0.9711048158640226,0.994199535962877,0.9825164803668672,0.18084751418084752,4,1.0,86.51985318651985,0.580046403712297,0.0,0.0
aoi_adaptive,burst,23,2000,0.1573825909242576,0.08271292125458791,1.2922922922922924,56.92359025692358,1.8561484918793503,4.477611940298507,0.967409948542024,0.9814385150812065,0.9743737402821769,1.5318651985318652,16,0.9789868160979291,86.0573199070488,1.8561484918793503,30.160320641282564,3.369047619047619
risk_adaptive,burst,23,2000,0.15574366032699374,0.04749541207874552,2.244244244244244,25.191858525191865,0.8700696055684455,3.927729772191673,0.9715747583854463,0.9912993039443155,0.9813379270743612,1.2318985652318986,42,0.9950951628676747,87.15432649420161,0.8700696055684455,4.108216432865731,2.9076923076923076
burst_adaptive,burst,23,2000,0.16007590924257592,0.07897480814147481,1.077077077077077,64.09743076409744,1.5081206496519721,5.655930871956009,0.9593220338983051,0.9849187935034803,0.9719519175729822,2.5345345345345347,65,0.9818933684780082,85.13011152416357,1.5081206496519721,5.511022044088176,6.325
max_aoi,burst,23,2000,0.1446657073740409,0.05645749916583271,2.0,33.333333333333336,1.160092807424594,4.399057344854674,0.9681818181818181,0.988399071925754,0.9781859931113662,0.5472138805472139,6,0.9343594424744585,86.53653653653653,1.160092807424594,0.0,1.188976377952756
max_risk,burst,23,2000,0.24131589923256636,0.0675571404738076,2.0,33.333333333333336,1.334106728538283,4.08483896307934,0.9703365658870508,0.9866589327146171,0.9784296807592752,6.250583917250584,135,0.9908574134775338,86.53653653653653,1.334106728538283,0.0,16.566929133858267
voi_b2,burst,23,2000,0.13763680347013688,0.045649816483149884,2.0,33.333333333333336,0.8120649651972158,4.08483896307934,0.9704880817253121,0.9918793503480279,0.9810671256454389,0.7991324657991324,32,0.9612916741918006,86.53653653653653,0.8120649651972158,0.0,2.1968503937007875
event_triggered,burst,23,2000,0.1836225809142475,0.08455851685018341,2.1121121121121122,29.59626292959626,2.0301624129930396,4.163393558523174,0.9695752009184845,0.9796983758700696,0.9746105020196191,0.9719719719719719,8,0.9921043459968641,87.1090047393365,2.0301624129930396,11.623246492985972,1.278688524590164
channel_aware,burst,23,2000,0.1547662245578912,0.03619765598932266,2.8478478478478477,5.071738405071742,0.46403712296983757,4.241948153967007,0.9694915254237289,0.9953596287703016,0.9822552947910704,0.3103103103103103,7,0.9998930189424416,86.36203866432338,0.46403712296983757,10.821643286573146,0.7987804878048781
rabs_h,burst,23,2000,0.15047005338672018,0.04766224557891237,2.201201201201201,26.626626626626628,0.8700696055684455,3.927729772191673,0.9715747583854463,0.9912993039443155,0.9813379270743612,0.983983983983984,23,0.9907566821664449,87.08503865393361,0.8700696055684455,9.719438877755511,1.619047619047619
rabs_l,burst,23,2000,0.15487508341675002,0.08471492325658986,1.105105105105105,63.16316316316317,2.0301624129930396,4.006284367635507,0.9706896551724138,0.9796983758700696,0.9751732101616628,1.7303970637303971,13,0.989560549301195,85.5072463768116,2.0301624129930396,13.627254509018035,3.4705882352941178
rabs_pd,burst,23,2000,0.15127606773440103,0.0749447364030697,1.4944944944944945,50.183516850183516,1.740139211136891,4.08483896307934,0.9702176403207331,0.9825986078886311,0.9763688760806917,1.1034367701034367,11,0.9937026758946582,86.20227729403885,1.740139211136891,58.41683366733467,1.6767676767676767
oracle_b,burst,23,2000,0.10085189356022682,0.02717821988655314,1.1261261261261262,62.46246246246246,0.1740139211136891,4.006284367635507,0.9712189616252822,0.9982598607888631,0.9845537757437072,1.9085752419085753,21,0.9905005857893835,85.6,0.1740139211136891,14.529058116232465,4.222222222222222
fixed_b1,burst,29,2000,0.1840857524190857,0.08437604270937599,1.0,66.66666666666667,1.6821345707656612,5.734485467399843,0.958710407239819,0.9831786542923434,0.970790378006873,3.9806473139806475,114,0.991322460583052,87.28728728728728,1.6821345707656612,0.0,10.689655172413794
fixed_b2,burst,29,2000,0.17375375375375382,0.05530530530530539,2.0,33.333333333333336,1.160092807424594,4.006284367635507,0.9709401709401709,0.988399071925754,0.9795918367346939,2.56322989656323,105,0.9861080439361085,86.13613613613613,1.160092807424594,0.0,9.236641221374045
fixed_b3,burst,29,2000,0.15434955789122448,0.031286494828161426,3.0,0.0,0.46403712296983757,3.927729772191673,0.9716874292185731,0.9953596287703016,0.983381088825215,0.2042042042042042,5,1.0,85.78578578578579,0.46403712296983757,0.0,0.0
aoi_adaptive,burst,29,2000,0.14725871705038382,0.07235881715048392,1.2912912912912913,56.95695695695696,1.3921113689095128,5.2631578947368425,0.9620826259196378,0.9860788863109049,0.97393297049556,1.5498832165498833,15,0.9756706746497998,86.82170542635659,1.3921113689095128,30.861723446893787,3.4456521739130435
risk_adaptive,burst,29,2000,0.15597868702035372,0.044487195528862246,2.244244244244244,25.191858525191865,0.7540603248259861,4.08483896307934,0.970504821327283,0.9924593967517401,0.9813593346716374,1.4481147814481148,55,0.9948210195989021,86.0392506690455,0.7540603248259861,4.108216432865731,2.394160583941606
burst_adaptive,burst,29,2000,0.1845562228895561,0.08562729396062717,1.053053053053053,64.89823156489824,1.740139211136891,5.498821681068343,0.9603174603174603,0.9825986078886311,0.9713302752293579,3.7871204537871206,114,0.9829400521532766,86.97718631178707,1.740139211136891,5.410821643286573,9.348837209302326
max_aoi,burst,29,2000,0.14325617283950628,0.05487779446112791,2.0,33.333333333333336,1.1020881670533642,4.399057344854674,0.9681998864281658,0.9889791183294664,0.9784791965566715,0.5585585585585585,6,0.9343174551015507,86.13613613613613,1.1020881670533642,0.0,1.2595419847328244
max_risk,burst,29,2000,0.24114260093426793,0.06898043877210576,2.0,33.333333333333336,1.3921113689095128,4.163393558523174,0.9697661152310325,0.9860788863109049,0.9778544722461893,6.1441441441441444,135,0.9908574134775338,86.13613613613613,1.3921113689095128,0.0,21.595419847328245
voi_b2,burst,29,2000,0.14683475141808486,0.054127043710377146,2.0,33.333333333333336,1.1020881670533642,4.163393558523174,0.9698521046643913,0.9889791183294664,0.9793222286042506,0.8471805138471805,36,0.9619921893638279,86.13613613613613,1.1020881670533642,0.0,2.801526717557252
event_triggered,burst,29,2000,0.18730563897230554,0.0876710043376709,2.114114114114114,29.529529529529537,2.1461716937354987,4.08483896307934,0.9700977573317999,0.978538283062645,0.9742997401097315,1.0046713380046712,11,0.9916193926427258,85.6534090909091,2.1461716937354987,11.623246492985972,1.2803030303030303
channel_aware,burst,29,2000,0.15848390056723388,0.039049466132799436,2.825825825825826,5.805805805805801,0.46403712296983757,5.341712490180676,0.9618834080717489,0.9953596287703016,0.9783352337514254,0.4267600934267601,11,0.9996718492162201,85.61813673397096,0.46403712296983757,10.62124248496994,0.8587570621468926
rabs_h,burst,29,2000,0.15526985318651992,0.050665248581915324,2.206206206206206,26.45979312645979,0.9280742459396751,4.163393558523174,0.9699034639409426,0.9907192575406032,0.9802008608321376,1.0904237570904238,34,0.9916752306980614,85.84392014519057,0.9280742459396751,9.719438877755511,1.893939393939394
rabs_l,burst,29,2000,0.14859067400734066,0.07850558892225559,1.09009009009009,63.66366366366367,1.8561484918793503,4.006284367635507,0.9707401032702238,0.9814385150812065,0.976059994231324,1.7654320987654322,15,0.9895415347259596,86.04224058769513,1.8561484918793503,13.226452905811623,4.02020202020202
